"Year","Confession","Gender","Town","District","Governorate"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1940-1944","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1965-1969","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1970-1974","سني","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1990-1994","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1960-1964","درزي","اناث","كوكبا","راشيا","البقاع"
"1975-1979","درزي","اناث","كوكبا","راشيا","البقاع"
"1985-1989","درزي","اناث","كوكبا","راشيا","البقاع"
"1955-1959","درزي","اناث","كوكبا","راشيا","البقاع"
"1980-1984","درزي","اناث","كوكبا","راشيا","البقاع"
"1930-1934","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1915-1919","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1920-1924","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1915-1919","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1955-1959","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1955-1959","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1955-1959","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1915-1919","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1930-1934","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1915-1919","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1915-1919","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1920-1924","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1920-1924","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1955-1959","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1930-1934","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1925-1929","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1925-1929","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1965-1969","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1935-1939","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1920-1924","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1925-1929","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1925-1929","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1930-1934","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1945-1949","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1950-1954","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1990-1994","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1975-1979","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1975-1979","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1985-1989","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1930-1934","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1975-1979","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1960-1964","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1965-1969","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1955-1959","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1940-1944","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1965-1969","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1980-1984","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1975-1979","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1975-1979","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1960-1964","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
"1970-1974","روم ارثوذكس","ذكر","مجدل بلهيص","راشيا","البقاع"
